Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
SummerWild_Spring,0.014001593,Otu00116,0.077759896,0.297990945,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.025668112,0.043855658,0,0
SummerWild_SummerLab,0.023030364,Otu00032,0.083538615,0.303600031,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.000478412,0.000828633,0.039249059,0.071094313
SummerLab_Torpor,0.047222439,Otu00004,0.087046163,0.303600031,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.005351496,0.010075372,0.082223332,0.137329689
Torpor_Spring,0.012141704,Otu00016,0.086410733,0.303600031,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.025256221,0.022603004,0.00638146,0.009247556
SummerWild_IBA,0.015306532,Otu00034,0.089686022,0.30535955,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0,0,0.027673667,0.063272711
SummerLab_IBA,0.031620074,Otu00010,0.09947808,0.309247074,Proteobacteria - Deltaproteobacteria - Desulfovibrionales - Desulfovibrionaceae - Desulfovibrio,0.007049883,0.006521189,0.051384322,0.124883808
IBA_Torpor,0.180822237,Otu00001,0.097254428,0.309247074,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.284403326,0.310239055,0.049520702,0.070020402
IBA_Spring,0.010373684,Otu00005,0.097898576,0.309247074,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000374111,0.000695099,0.018721221,0.032446652
Torpor_Spring,0.051660372,Otu00018,0.093532513,0.309247074,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0,0,0.091632438,0.128815817
SummerWild_SummerLab,0.014328242,Otu00039,0.123400099,0.370259396,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.02507401,0.023424218,0.002606827,0.005659072
